World Rank,National Rank,Name,Image URLs,Affiliation,Country,H-Index,Citations,#DBLP
887,534,Roy Want,https://s.research.com/images/b41572eea0884bcf97022dfe715565e812c54c16-65x65.jpeg,Google (United States),United States,69,34036,176
888,8,Andrew S. Tanenbaum,https://s.research.com/images/1cc53b0cb2beb9c200fb1b0161d5ff289720a2e0-65x65.jpeg,Vrije Universiteit Amsterdam,Netherlands,69,31728,233
889,536,John E. Hopcroft,https://s.research.com/images/8d453394b582b8fbb56f7c2f1101d5b7a1671f49-65x65.png,Cornell University,United States,69,68472,154
890,535,Royce A. Levien,https://s.research.com/images/62867b6209ba1a23f168701e92acef38e4267726-65x65.jpeg,Fortress Invention,United States,69,14804,531
891,31,Rudi Studer,https://s.research.com/images/d04eb104fbf77cfad957864f05386ca17910c134-65x65.jpeg,Karlsruhe Institute of Technology,Germany,69,29189,207
892,540,Zhi-Li Zhang,https://s.research.com/images/5ba29e0b79bc494dc68f21c2b2347b6f548d6ca4-65x65.jpeg,University of Minnesota,United States,69,15331,295
893,539,Daniel P. Huttenlocher,https://s.research.com/images/9bb814ed8c930bcbfc050add878a6a22e1a2a33f-65x65.jpeg,MIT,United States,69,40914,115
894,538,David S. Johnson,https://s.research.com/images/75ee6813942b9e9ba66bae7da4afc92a9097559c-65x65.jpeg,AT&T (United States),United States,69,103578,119
895,537,Frank Dellaert,https://s.research.com/images/125d0a08f6dd56a7c312b85ff28f9d87a946e2e6-65x65.jpeg,Georgia Institute of Technology,United States,69,23518,206
896,543,Samee U. Khan,https://s.research.com/images/b18f15b51e7a6be52a30251deb38253b5798eb0b-65x65.jpeg,Mississippi State University,United States,69,18682,336
897,542,Ravi Ramamoorthi,https://s.research.com/images/34357357a3539e697c66bf5e7992e7bfad0bd909-65x65.jpeg,University of California,San Diego,69,17121,188
898,51,Enrico Motta,https://s.research.com/images/d334c31277af20ac3c93c16dedede12f65bcbf55-65x65.jpeg,The Open University,United Kingdom,69,16407,351
899,17,Guang-Bin Huang,https://s.research.com/images/05b83f163508e9904d20b00c494d3df7fe6e8263-65x65.jpeg,Nanyang Technological University,Singapore,69,52476,188
900,541,Reid Simmons,https://s.research.com/images/f0031a0a758912b5e7b8d4d682d715953e85a4e5-65x65.jpeg,Carnegie Mellon University,United States,69,17714,226
901,16,Dong Xu,https://s.research.com/images/43fbdd00d3b3c8f3dc445c206462e1c64e0b4728-65x65.jpeg,University of Sydney,Australia,69,22606,213
902,18,Xuemin Lin,https://s.research.com/images/2cb024056baf9d44dbc884a8c762ac5069f22e63-65x65.jpeg,UNSW Sydney,Australia,69,17477,370
903,550,Dragomir R. Radev,https://s.research.com/images/5cf72602d232df17733dc971a64384e44ae4abdd-65x65.jpeg,Yale University,United States,69,23333,218
904,544,Insup Lee,https://s.research.com/images/6a9d9868ddd3c6a594c0a1d6816cc916b957d900-65x65.jpeg,University of Pennsylvania,United States,69,17070,440
905,545,Chris Dyer,https://s.research.com/images/934a99d862e2142ac6fb6604ed005720621adcd1-65x65.jpeg,Google (United States),United States,69,33765,179
906,546,Xuedong Huang,https://s.research.com/images/d055fa5921ff541384d414a297f1829b96874b83-65x65.jpeg,Microsoft (United States),United States,69,22129,176
907,17,Willy Zwaenepoel,https://s.research.com/images/dd5b59ceaee7482be6e339538a5257f9f16b6cdd-65x65.jpeg,University of Sydney,Australia,69,24230,194
908,77,Dimitris Papadias,https://s.research.com/images/0ca5a11bf32fdc3fca37c7956554055875d23148-65x65.jpeg,Hong Kong University of Science and Technology,China,69,18965,167
909,76,Jiwen Lu,https://s.research.com/images/b1b21e0ca70119e156fa883847b860ddcbe1a23a-65x65.jpeg,Tsinghua University,China,69,16202,295
910,52,Shuihua Wang,https://s.research.com/images/80dba527f87c0f68267a0c6e7bf89f6d1483ac11-65x65.jpeg,University of Leicester,United Kingdom,69,14640,287
911,33,Peter Druschel,https://s.research.com/images/d2317f727d7ab5590ec1ee6a5b9c81f5e7d76dec-65x65.png,Max Planck Institute for Software Systems,Germany,69,45776,147
912,32,Thomas Ertl,https://s.research.com/images/02fdfe9eae41ab7d68ada1c8dafb291915b61a9d-65x65.jpeg,University of Stuttgart,Germany,69,16598,490
913,3,Ming-Syan Chen,https://s.research.com/images/3039e2dd1feff18d18a6d1050f7bec1611d420af-65x65.jpeg,National Taiwan University,Taiwan,69,21865,382
914,547,Philipp Koehn,https://s.research.com/images/e65b472cac3e51320e640fe735d7e716e1e0899c-65x65.jpeg,Johns Hopkins University,United States,69,40369,246
915,548,Calton Pu,https://s.research.com/images/955b6ad1c0508176b81f67fadd574cafbdd50b44-65x65.jpeg,Georgia Institute of Technology,United States,69,19351,402
916,549,Sanjoy Baruah,https://s.research.com/images/2384689414926af1926d3d7b4d6d46d927c6650e-65x65.jpeg,Washington University in St. Louis,United States,69,16101,243
917,551,Russell H. Taylor,https://s.research.com/images/ff94ecc07854d31733352b389734f65eb2cb2589-65x65.jpeg,Johns Hopkins University,United States,68,20483,355
918,53,Xiaohui Liu,https://s.research.com/images/0e517e5aa586fb09b5944c6e9b91895ecce15105-65x65.jpeg,Brunel University London,United Kingdom,68,18016,242
919,9,Jan J. Koenderink,https://s.research.com/images/9bf6da8c2eaf57f3e63c20c6975f976ff86b936f-65x65.jpeg,Delft University of Technology,Netherlands,68,23093,291
920,54,Geoffrey Ye Li,https://s.research.com/images/b0f67cb086f0c1064a4f7564a82c217606017f8b-65x65.jpeg,Imperial College London,United Kingdom,68,23025,280
921,554,Neil J. A. Sloane,https://s.research.com/images/f490f71169b2781f16926e8664a712488e00c955-65x65.gif,OEIS Foundation Inc.,United States,68,39553,173
922,553,Milan Sonka,https://s.research.com/images/16d5f25d5efcd409bd417b2e34e557e6df88734d-65x65.jpeg,University of Iowa,United States,68,29941,325
923,552,Moeness G. Amin,https://s.research.com/images/cf0f31067371402a3dee0ecfae141c82bff19fbd-65x65.jpeg,Villanova University,United States,68,16137,521
924,78,Michael K. Ng,https://s.research.com/images/6164cb2ea7aba8f544e7e79b9aa58bb21b43d018-65x65.png,University of Hong Kong,China,68,15442,355
925,35,Edward K. Y. Jung,https://s.research.com/images/c83c13bc18944efeff5d39fe943d2cd93e627e84-65x65.jpeg,Nortel (Canada),Canada,68,15819,469
926,55,Luca Cardelli,https://s.research.com/images/01c69debaad4b1fdcbe3706140b13a3f27364f64-65x65.png,University of Oxford,United Kingdom,68,23352,149
927,556,Paul Lapstun,https://s.research.com/images/421cc8765e3334a878e37b1536bcab6686f41ab8-65x65.jpeg,Google (United States),United States,68,13318,296
928,555,Shafi Goldwasser,https://s.research.com/images/8a3392ad284aaabae141171034c32400ae010e0f-65x65.jpeg,MIT,United States,68,34869,129
929,557,Lang Tong,https://s.research.com/images/8952adce31604194e158f9072d492996ab8aabe7-65x65.jpeg,Cornell University,United States,68,23213,345
930,56,Cecilia Mascolo,https://s.research.com/images/a0d5c9ef7a3fa636d63de2141d2b1a6eaae3f2b5-65x65.jpeg,University of Cambridge,United Kingdom,68,18962,243
931,558,Stuart K. Card,https://s.research.com/images/7cf8548bb805089c6a8bd18a72187de754d8815a-65x65.gif,Stanford University,United States,68,44645,125
932,79,Quan-Ke Pan,https://s.research.com/images/803a56be3096b92f08ffb46c1d36541b3d29bc3b-65x65.jpeg,Northeastern University,China,68,13561,230
933,560,Sherali Zeadally,https://research.com/images/placeholder-scholar.svg,University of Kentucky,United States,68,18885,377
934,559,Jean-Philippe Vert,https://s.research.com/images/77b104ef2d77e4b7f9267bf3eb2cb7df3ddda130-65x65.jpeg,Google (United States),United States,68,17794,158
935,19,Zbigniew Michalewicz,https://s.research.com/images/6d3be71eeba55b4ebe3c0f7f626b79de602ef91a-65x65.jpeg,University of Adelaide,Australia,68,58977,194
936,15,Amnon Shashua,https://s.research.com/images/6494406560228443ca73b71e48d668dac902401f-65x65.png,Hebrew University of Jerusalem,Israel,68,16791,162
937,57,Michael M. Bronstein,https://s.research.com/images/7fa1b458a2fc8c928446b0cb10320d859606417d-65x65.jpeg,Imperial College London,United Kingdom,68,21916,280
938,80,Changshui Zhang,https://s.research.com/images/a85709929053319a331ea24e73f76806475f9ebc-65x65.jpeg,Tsinghua University,China,68,18637,364
939,562,Maurice Herlihy,https://s.research.com/images/6f4b21e26bf8b21ea54fda17f2333cf691679475-65x65.jpeg,Brown University,United States,68,29360,250
940,563,Kunle Olukotun,https://s.research.com/images/1894a7f848a55e8972787fed47216f21e324368e-65x65.jpeg,Stanford University,United States,68,19508,153
941,564,Jonathan S. Turner,https://s.research.com/images/7580c6eb9adf1a62e5e8f91ad662c9acf985d3bb-65x65.jpeg,Washington University in St. Louis,United States,68,30374,171
942,565,Mikhail J. Atallah,https://s.research.com/images/e51dfb063b797ec8c36ebcaaf02c1651dcf58410-65x65.jpeg,Purdue University West Lafayette,United States,68,16052,248
943,10,Arnold W. M. Smeulders,https://s.research.com/images/a8bd642ded2365c88c3d85feecbd25642ff49fa1-65x65.jpeg,University of Amsterdam,Netherlands,68,40005,305
944,28,Karl Aberer,https://s.research.com/images/1d7579124c1d0965e66a9eb96faa9eb7b890fc0d-65x65.jpeg,École Polytechnique Fédérale de Lausanne,Switzerland,68,18483,439
945,561,Laurie Williams,https://s.research.com/images/de55b48c3b40927befe6c9f27d543e28784fe680-65x65.jpeg,North Carolina State University,United States,68,16747,290
946,566,Baining Guo,https://s.research.com/images/16bd748f1787f06452ac5e36a245d588bc768261-65x65.jpeg,Microsoft (United States),United States,68,14769,200
947,81,Zongben Xu,https://s.research.com/images/ed6fdbcc0e88d657e4e85de536735a58c171f860-65x65.jpeg,Xi'an Jiaotong University,China,68,15190,272
948,82,Hong Yan,https://s.research.com/images/c2c96b0dbb6a3fa197571b45e08bb84306aa9424-65x65.jpeg,City University of Hong Kong,China,68,15041,526
949,573,Edward W. Knightly,https://s.research.com/images/0c3021512910034ba9d14c0043b2dae7b85314ab-65x65.jpeg,Rice University,United States,68,16915,166
950,83,Jean-Philippe Vasseur,https://s.research.com/images/a78ae3b87399b190d03ca1ceeeea809b85e8c17a-65x65.gif,Cisco Systems (China),China,68,15583,385
951,572,Yun Q. Shi,https://s.research.com/images/e95f8004c460f9a0d03e534ac9cf5f97bc71c063-65x65.jpeg,New Jersey Institute of Technology,United States,68,15771,291
952,571,Lise Getoor,https://s.research.com/images/c35069f9777492839898e46ac6d0a0ae3a548e54-65x65.jpeg,University of California,Santa Cruz,68,22115,250
953,570,James Allan,https://s.research.com/images/95b11cdcb3f7abab949859080e8a5c73535bc165-65x65.jpeg,University of Massachusetts Amherst,United States,68,20205,254
954,569,Avideh Zakhor,https://s.research.com/images/b949b22103d3db692d2fff91c6606d2d7cf53e67-65x65.jpeg,University of California,Berkeley,68,14967,237
955,2,Jan Bosch,https://s.research.com/images/c7c965ebfe93cae63a448aba7b44b5264427e199-65x65.jpeg,Chalmers University of Technology,Sweden,68,20595,328
956,36,Krzysztof Czarnecki,https://s.research.com/images/0ea5622bd3cb0a36109d32c6fe4d0ec2d35062b6-65x65.jpeg,University of Waterloo,Canada,68,28587,212
957,29,Daniel Gatica-Perez,https://s.research.com/images/39aaea44e95f4fd7e0ed6118e4266bb6f1a4dec4-65x65.jpeg,Idiap Research Institute,Switzerland,68,15295,253
958,568,Catherine Plaisant,https://s.research.com/images/a67d97075eea93205aa9108ed683712b39492c69-65x65.jpeg,University of Maryland,College Park,68,17134,213
959,567,Venkata N. Padmanabhan,https://s.research.com/images/b2a8d75cae129aaa643b7ca625fb63d3b66a4f01-65x65.jpeg,Microsoft (United States),United States,68,41079,147
960,574,George Fitzmaurice,https://research.com/images/placeholder-scholar.svg,Autodesk (United States),United States,68,13548,197
961,34,Bastian Leibe,https://s.research.com/images/315725fa263ae37def00b0654bb706f6963de1f3-65x65.jpeg,RWTH Aachen University,Germany,68,25680,184
962,579,Dhabaleswar K. Panda,https://s.research.com/images/e42962516fc03692f5129331ae23edd58248552c-65x65.jpeg,The Ohio State University,United States,68,15152,464
963,37,Margo Seltzer,https://s.research.com/images/139b8212180c0002032aae3a46636d4abb2be3ad-65x65.png,University of British Columbia,Canada,68,15177,183
964,578,Anoop Gupta,https://s.research.com/images/bb34d2804e297be38f57b844b4b964cae71d7c93-65x65.jpeg,SeekOut,United States,68,17495,140
965,580,Michael T. Goodrich,https://s.research.com/images/1ffd2098f254a84c3e365ba3b4aabf12fcefb9aa-65x65.jpeg,University of California,Irvine,68,14253,282
966,581,Sylvia Ratnasamy,https://s.research.com/images/6724a599a467c27f7dbac34e5e5c9137e9620d98-65x65.png,University of California,Berkeley,68,34828,109
967,6,Takeo Igarashi,https://s.research.com/images/b759a3af545b8f5f8d4cb4e1f92d1c32e97cc11c-65x65.jpeg,University of Tokyo,Japan,68,16231,311
968,582,Andrei Z. Broder,https://s.research.com/images/b08928808f5fe04f2663c7aebd8c249f4abc1d07-65x65.gif,Google (United States),United States,68,34317,192
969,10,Luc De Raedt,https://s.research.com/images/f90e5d8db435ef48df91fa4ce8ed4cc02de43566-65x65.jpeg,KU Leuven,Belgium,68,19548,327
970,575,Armando Fox,https://s.research.com/images/d65f18447632f6644563b12bfbb7cc5d34661191-65x65.jpeg,University of California,Berkeley,68,40612,172
971,2,Josef Sivic,https://s.research.com/images/d28e21f3506ff5de59bf2fdc71f93a79af19c310-65x65.jpeg,Czech Technical University in Prague,Czech Republic,68,32141,124
972,18,Hugo Krawczyk,https://s.research.com/images/5d5e7ff0c597012e83790ed391e352a11f22b8ee-65x65.png,Algorand Foundation,Singapore,68,30307,116
973,84,Jiannong Cao,https://s.research.com/images/fa83a17871fb5395c5271a396fa1d4a8369a2299-65x65.jpeg,Hong Kong Polytechnic University,China,68,17433,748
974,20,Wanli Ouyang,https://s.research.com/images/b15d23930059c098ba34b77a2dab62a53f8baf99-65x65.jpeg,University of Sydney,Australia,68,22375,203
975,9,Tinne Tuytelaars,https://s.research.com/images/19feee4bb24ecda710f6d0101d3b19861783aa70-65x65.jpeg,KU Leuven,Belgium,68,58679,265
976,583,Markus Jakobsson,https://s.research.com/images/d6c9cac7ce7ebb2f619d85efdaa40904181fa996-65x65.jpeg,ZapFraud,United States,68,18014,164
977,5,Jun'ichi Tsujii,https://s.research.com/images/14d6b52d40a44ee17d4d75cff27ea9b53302c6e1-65x65.jpeg,National Institute of Advanced Industrial Science and Technology,Japan,68,19787,369
978,87,Zhen Lei,https://s.research.com/images/e6c0038e6326e9b741663f668996a1185e80f213-65x65.jpeg,Chinese Academy of Sciences,China,68,19247,229
979,86,Yufei Tao,https://s.research.com/images/6329d59788a1dea394ec1024bea73f243181bc68-65x65.jpeg,Chinese University of Hong Kong,China,68,19996,159
980,4,Yu-Chee Tseng,https://s.research.com/images/451da6a1d8f474385b2506861d04c10d43581161-65x65.jpeg,National Yang Ming Chiao Tung University,Taiwan,68,32070,336
981,576,Kate Saenko,https://s.research.com/images/1b011bc9feee478452b8edbda917e120a3b4d953-65x65.png,Boston University,United States,68,34540,178
982,85,Yong Xu,https://s.research.com/images/c1285431c75a723a7fe921b98508e2ed83897b52-65x65.jpeg,Harbin Institute of Technology,China,68,14929,285
983,577,Roberto Tamassia,https://s.research.com/images/257aa1ecac8ef0f15893108a4bf8cf35a7093abe-65x65.jpeg,Brown University,United States,68,21897,259
984,11,Bart De Moor,https://s.research.com/images/ba801bcf043697858af104403703ef5e01abbe3e-65x65.png,KU Leuven,Belgium,67,32698,311
985,88,Bo Li,https://s.research.com/images/4160a363930f85e017a1c8509538e1db61156a09-65x65.jpeg,Fudan University,China,67,18263,399
986,584,Tuomas Sandholm,https://s.research.com/images/6cbda2ea07dcff872d9f41cc40f56ef45fc22469-65x65.jpeg,Carnegie Mellon University,United States,67,17032,187
987,38,Simon Haykin,https://s.research.com/images/14ee84c9b9e2597627969c43e6f846950d802e0a-65x65.jpeg,McMaster University,Canada,67,65668,260
988,585,Kenneth R. Koedinger,https://s.research.com/images/9e8c703194c38188adc2998d9317116d0f3db046-65x65.jpeg,Carnegie Mellon University,United States,67,20282,258
989,89,Kwok-wing Chau,https://s.research.com/images/f05bad7170d1debabb7c08d39e43ec8b557670c7-65x65.png,Hong Kong Polytechnic University,China,67,16329,165
990,90,Guang-Zhong Yang,https://s.research.com/images/0d4ee41fee1d8f52b07b7b540801f6e602621141-65x65.png,Shanghai Jiao Tong University,China,67,19633,573
991,586,George Hripcsak,https://s.research.com/images/68fad8fa47f22560af6486524f9795d9b5a672aa-65x65.jpeg,Columbia University,United States,67,15798,227
992,588,Xiaodong Zhang,https://s.research.com/images/bf7764f6505f6bb99c95aa5d081bd6d5626d63d1-65x65.jpeg,The University of Texas MD Anderson Cancer Center,United States,67,15109,213
993,587,Albert Cohen,https://s.research.com/images/d7fd9f2d6d7c5c28b5146bff3164132bc2d47ae2-65x65.jpeg,Google (United States),United States,67,19112,231
994,589,Yao Wang,https://s.research.com/images/93bd2409113776d2c9a8e8e746243568c79a24a0-65x65.jpeg,New York University,United States,67,19126,354
995,590,Filippo Menczer,https://s.research.com/images/53c67f7ec7a34e92c49a1bcdfa3f5dbe8a4c49df-65x65.png,Indiana University,United States,67,25084,187
996,592,Jayaram K. Udupa,https://s.research.com/images/7aea05d4628cc1763598108d6489c92b921b8b68-65x65.jpeg,University of Pennsylvania,United States,67,18391,325
997,591,Xiang-Gen Xia,https://s.research.com/images/41b61d1d8d568c65fe968f65f7c786a65b43f340-65x65.png,University of Delaware,United States,67,17285,462
998,593,Julia Hirschberg,https://s.research.com/images/4bc88ad0be9b7b95f2f8ef091024fb0343944f3a-65x65.png,Columbia University,United States,67,14866,208
999,35,Leif Kobbelt,https://s.research.com/images/540ad1eea7b08b056116866aa77e9b141adf1ba0-65x65.jpeg,RWTH Aachen University,Germany,67,18462,219
1000,91,Kwang-Ting Cheng,https://s.research.com/images/9f87b14e531b73b59cf4cf5632711f4850152b20-65x65.jpeg,Hong Kong University of Science and Technology,China,67,16057,347
